HIP33152;103.5331453;-24.18422297;1.69;-3.11;4.59;0;4.0047
HIP33160;103.5478361;-12.03859268;13.13;-137.1;-14.23;0;4.2092
HIP33202;103.6608083;13.17801769;33.86;70.49;-80.89;0;4.7265
HIP33302;103.9058291;-20.1365935;34.08;51.15;39.69;0;4.749
HIP33345;104.0276926;-14.04344452;11.63;-1.03;8.09;0;5.118
HIP33347;104.0342763;-17.05424677;1.26;-3.12;3.1;0;4.369
HIP33357;104.0666214;-48.72116451;3.23;0.75;8.11;0;5.0216
HIP33579;104.6564446;-28.97208931;7.54;3.6;2.62;0;1.416
HIP33682;104.9607415;-67.91701197;11.21;-27.59;234.09;0;5.3277
HIP33694;105.0160333;76.97744154;17.59;73.06;-13.48;0;4.695
HIP33779;105.214605;-51.40263362;5.59;-22.28;20.13;0;5.2276
HIP33856;105.4297988;-27.93484164;2.73;-5.45;5.01;0;3.5847
HIP33878;105.4849709;-5.72208139;4.83;-15.81;6.88;0;5.3014
HIP33929;105.6063404;17.75545503;3.16;19.66;26.64;0;5.9755
HIP33977;105.7561398;-23.83330125;0.98;-1.91;3.78;0;3.005
HIP34033;105.9086382;10.95184578;4.59;-2.56;-12.11;0;5.2856
HIP34045;105.939555;-15.63325868;8;0.89;-11.6;0;4.0738
HIP34088;106.0272308;20.57029941;2.77;-7.31;-1.09;0;4.1689
HIP34444;107.0978585;-26.39320776;1.98;-2.37;3.61;0;1.9628
HIP34473;107.1764548;-70.49736422;-232.14;3.57;119.52;0;5.7818
HIP34481;107.1867659;-70.49919441;38.83;24.6;108.05;0;3.9295
HIP34622;107.557008;-4.2376356;15.46;-0.87;217.02;0;5.0792
HIP34670;107.6979113;-48.93257704;10.21;-17.98;197.16;0;5.275
HIP34693;107.784965;30.24528066;10.61;-31.13;-48.35;0;4.5603
HIP34769;107.9660849;-0.49278043;8.72;-0.1;5.1;0;4.1544
HIP34834;108.1405871;-46.75956454;47.02;-136.34;106.93;0;4.5642
HIP34909;108.3427793;16.15906778;4.57;13.18;-41.99;0;5.0026
HIP34912;108.3474725;51.42871235;3.72;6.87;14.28;0;5.5176
HIP34922;108.3842955;-44.64052946;16.54;106.65;326.92;0;4.1465
HIP34981;108.5634018;-26.35251617;2.2;-6.43;4.52;0;4.3786
HIP35037;108.7027568;-26.77268597;3.42;-11.78;7.76;0;3.9854
HIP35120;108.914234;7.97773703;5.48;22.76;2.77;0;5.8047
HIP35205;109.1458393;-27.8812731;7.25;-13.14;38.78;0;4.7283
HIP35210;109.1534869;-23.31560111;0.7;-4.53;3.34;0;4.9479
HIP35213;109.1599058;-23.31105278;12.33;-32.82;41.5;0;6.0994
HIP35228;109.2076283;-67.95717246;5;-4.88;8.74;0;4.1197
HIP35264;109.2856842;-37.09748675;4.15;-9.96;6.21;0;2.8296
HIP35350;109.5233617;16.54047513;34.33;-46.08;-36.36;0;3.6148
HIP35415;109.6770331;-24.9543845;2;-2.36;3.71;0;4.3329
HIP35461;109.8031991;-24.95572185;1.95;-2.63;5.59;0;6.7542
HIP35550;110.0307904;21.98234099;55.29;-26.68;-15.1;0;3.6031
HIP35626;110.2680849;-25.89167602;4.45;-12.83;12.7;0;5.9069
HIP35699;110.4870809;20.44371652;7.87;-61.62;-24.32;0;5.2102
HIP35848;110.8707289;-27.83428349;6;26.25;-4.11;0;5.496
HIP35904;111.0237711;-29.30311974;1.4;-4.1;5.89;0;2.4215
HIP36041;111.4120781;9.27611837;3.14;-2.72;-9.66;0;5.1588
HIP36046;111.4319839;27.79828565;26.13;-122.13;-84.89;0;3.9507
HIP36188;111.7878013;8.28940895;19.44;-52.01;-38.22;0;2.8546
HIP36284;112.0409563;8.92550391;8.24;-61.24;10.07;0;4.4592
HIP36377;112.3078267;-43.30189179;17.93;-60.25;188.89;0;3.3757
HIP36425;112.4490921;12.00661106;5.77;-0.02;-19.46;0;4.7088
HIP36514;112.677542;-30.96228312;1.91;-12.16;0.97;0;4.805
HIP36773;113.449866;-14.52390094;1.2;-6.37;2.56;0;4.9406
HIP36795;113.5133581;-22.29618077;38.87;-40.12;46.84;0;4.5497
HIP36850;113.6500229;31.88864958;33.36;-193.1;-142.36;0;1.5811
HIP36942;113.9154175;-52.53380808;8.34;22.46;-11.76;0;5.0749
HIP36962;113.980717;26.89600337;11.77;-33.08;-106.21;0;4.1682
HIP37229;114.7078391;-26.80390856;24.1;-22.52;25.44;0;3.7439
HIP37279;114.8271504;5.22755919;227.5;-667.06;-1051.9;0;0.4607
HIP37300;114.8691298;17.67451542;5.6;4.75;0;0;5.1487
HIP37379;115.096717;-15.26385204;5.29;-2.52;-28.03;0;5.1066
HIP37447;115.3119861;-9.55108307;22.88;-75.18;-19.75;0;4.0986
HIP37504;115.4549837;-72.60613526;24.46;32.47;15.3;0;4.1071
HIP37521;115.5134131;14.20852973;3.45;-1.95;-9.97;0;5.5874
HIP37629;115.8278552;28.88407167;26.8;62.27;-229.95;0;4.3955
HIP37648;115.8849819;-28.41095709;3.47;-13.95;29.56;0;4.731
HIP37677;115.9519671;-28.95483518;-0.43;-4.79;3.85;0;4.0152
HIP37740;116.1119517;24.39812951;23.35;-31.79;-52.04;0;3.7285
HIP37819;116.3137665;-37.96859837;3;-10.13;5.9;0;3.72
HIP37826;116.3306826;28.02631032;97.06;-626.96;-45.79;0;1.2947
HIP37908;116.5312241;18.51016893;10.35;-76.35;-57.82;0;4.9991
HIP37946;116.6635805;37.51736311;9.54;28.31;13.09;0;5.2301
HIP38016;116.876403;33.41576663;5.51;-17.84;-28.37;0;5.2343
HIP38070;117.021562;-25.93718046;1.81;-10.18;4.75;0;4.4428
HIP38089;117.0843653;-47.07753196;14.35;-102.63;-78.75;0;4.8605
HIP38164;117.3095818;-46.37323017;2.26;-4.9;8.18;0;4.0311
HIP38170;117.3235781;-24.85978394;2.35;-4.56;-1.19;0;3.5109
HIP38211;117.421534;-17.22812295;12.73;54.18;-117.22;0;5.3308
HIP38414;118.0543561;-40.57579914;8.67;-14.63;7.15;0;3.8645
HIP38518;118.3256785;-48.10294823;1.55;-5.79;5.8;0;4.1865
HIP38792;119.0946806;-30.28453462;2.62;-2.53;-15.09;0;6.1194
HIP38827;119.1947574;-52.98240066;8.35;-27.93;22.57;0;3.3939
HIP38835;119.2148261;-22.88014826;5.54;-27.45;9.39;0;4.3403
HIP38917;119.4655565;-45.57774472;10.69;-17.5;30.79;0;5.3055
HIP39013;119.7530645;-48.37632142;1.47;-4.86;4.75;0;6.7987
HIP39023;119.7738436;-23.31040264;4.1;-12.02;2.61;0;5.2613
HIP39070;119.9064428;-60.58708853;3.08;-4.38;10.99;0;5.2633
HIP39079;119.934103;-3.67957838;12.94;-54.27;-3.05;0;5.0967
HIP39095;119.9668966;-18.39914215;13.98;-3.02;-36.65;0;4.6427
HIP39211;120.3054016;-1.3924242;7.05;65.55;-76.06;0;4.814
HIP39311;120.566472;2.3343143;12.83;-28.2;105.68;0;4.5441
HIP39429;120.8961256;-40.00318842;2.38;-29.89;16.89;0;2.1364
HIP39487;121.0674727;-32.67484676;1.25;-6.01;6.84;0;5.2527
HIP39690;121.6680995;-45.2660423;2.78;-6.14;11.13;0;5.1933
HIP39757;121.886259;-24.30443675;51.98;-82.7;46.96;0;2.9157
HIP39794;121.9826691;-68.61713648;0.92;-29.4;30.25;0;4.3109
HIP39863;122.1485735;-2.98377654;2.04;-17.51;-4.33;0;4.522
HIP39903;122.2535757;-61.30170621;49.6;-156.79;-292.19;0;4.8438
HIP39906;122.2568478;-19.24500096;6.91;-10.85;-6.71;0;4.3527
HIP39953;122.3831472;-47.33661179;4.08;-5.93;10.51;0;1.7034
HIP40084;122.8180055;-12.92701827;17.81;-27.6;8.24;0;4.8789
HIP40091;122.8395843;-39.61855304;1.33;-9.37;3.32;0;4.5587
HIP40167;123.0529077;17.64815704;8.72;98.73;-165.12;0;4.7809
HIP40259;123.3332294;-15.78821456;3.07;-13.13;-3.71;0;5.1622
HIP40282;123.3926107;-50.19606698;4.68;19.79;-1.58;0;5.6111
HIP40326;123.5120274;-40.34773007;8.71;44.49;-65.7;0;4.5868
HIP40526;124.1289529;9.1856635;11.4;-46.06;-49.52;0;3.6714
HIP40534;124.1409384;11.72626834;3.36;0.78;-10.45;0;6.2883
HIP40680;124.5782399;-65.61324547;10.97;20.57;21.89;0;5.2313
HIP40702;124.6302787;-76.91998242;51.13;110.06;107.28;0;4.1488
HIP40706;124.6391383;-36.65953284;35.03;-111.23;100.24;0;4.5023
HIP40888;125.1620329;-77.48457638;21.06;-129.92;40.81;0;4.5099
HIP40945;125.3459765;-33.05437201;3.84;-11.86;3.13;0;4.9865
HIP41037;125.6286161;-59.50954446;6.2;-23.14;20.22;0;1.9996
HIP41075;125.7088757;43.1883723;8.71;-22.76;-100.3;0;4.365
HIP41260;126.2656575;-24.04626232;5.49;-29.85;23.68;0;5.4468
HIP41307;126.4152954;-3.90636486;26.59;-67.02;-24.57;0;3.8987
HIP41312;126.4343593;-66.13652044;30.32;-35.99;-151.43;0;3.9319
HIP41400;126.6831246;12.65486252;3.49;-18.49;-104.2;0;5.5917
HIP41704;127.5667925;60.7184311;17.84;-133.85;-107.9;0;3.5041
HIP41822;127.8990287;18.09455765;6.47;-60.51;-57.11;0;5.4518
HIP42013;128.444909;-9.99816345;2.42;-10.19;1.21;0;7.5323
HIP42088;128.6817031;-49.94424623;3.76;-13.88;17.84;0;5.158
HIP42134;128.8318689;-58.00929334;13.88;53.28;26.19;0;5.0097
HIP42312;129.4110057;-42.98910369;2.28;-10.39;9.8;0;4.1704
HIP42313;129.4141974;5.70379874;17.96;-69.3;-6.83;0;4.1512
HIP42402;129.6893699;3.34147469;9.83;-20.08;-16.74;0;4.6208
HIP42483;129.9270448;-29.56086188;13.76;-25.34;-91.51;0;5.0306
HIP42502;129.97309;-17.30260731;5.28;-0.11;-153.45;0;6.1586
HIP42509;130.0063307;-12.47537433;8.1;-81.04;0.88;0;5.1178
HIP42515;130.0255689;-35.3083009;8.53;10.09;-21.06;0;4.1264
HIP42536;130.0733716;-52.9219723;6.29;-24.53;26.66;0;3.5371
HIP42568;130.1543132;-59.76101471;2.48;-6.28;4.95;0;4.2809
HIP42570;130.1565638;-46.64875491;1.02;-5.5;4.73;0;3.929
HIP42662;130.4305583;-15.94314866;15.99;3.26;-97.04;0;5.0383
HIP42799;130.8061931;3.39866549;6.99;-18.66;-1.44;0;4.2274
HIP42828;130.8981145;-33.18641136;3.86;-14.58;10.71;0;3.6188
HIP42835;130.9182513;-7.23372777;5.66;-12.43;-1;0;4.7805
HIP42884;131.0998582;-42.64932329;14.28;-24.2;19.31;0;4.2098
HIP42911;131.1712922;18.15486399;24.18;-18.25;-228.18;0;4.1036
HIP42913;131.1758209;-54.70856873;43.27;23.43;-86.04;0;1.9511
HIP42916;131.1873827;-42.63386098;39.04;1.95;-286.95;0;7.3371
HIP43023;131.5068945;-46.04153917;2.38;-12.34;4.77;0;3.9006
HIP43067;131.5938648;-13.54770507;13.79;16.47;-10.66;0;4.466
HIP43103;131.6743095;28.76000534;9.27;-21.66;-44.5;0;4.1992
HIP43109;131.6943581;6.41890657;23.62;-202.36;-48.75;0;3.5004
HIP43234;132.1082534;5.83788492;11;-18.61;-29.85;0;4.3465
HIP43409;132.6333805;-27.71005871;15.67;-133.57;87.59;0;4.1794
HIP43783;133.7619238;-60.64471201;10.08;-24.19;40.58;0;3.8046
HIP43811;133.8453448;17.23126019;0.87;-2.53;5.9;0;6.1719
HIP43813;133.8486869;5.94552762;22.46;-100.62;14.59;0;3.2803
HIP44066;134.6216531;11.85777166;18.9;32.6;-32.7;0;4.3023
HIP44127;134.8034948;48.04234988;67.14;-440.53;-215.04;0;3.188
HIP44191;135.0226672;-41.25373781;16.14;-41.07;52.74;0;4.5767
HIP44213;135.0927612;-43.1739923;3.13;-8.84;0.12;0;6.0053
HIP44254;135.1901122;-9.19138536;5.57;7.86;-13.29;0;7.2173
HIP44382;135.6116617;-66.39584371;26.06;-2.44;-95.14;0;4.0505
HIP44390;135.6363579;67.62957487;11.32;-21.94;17.68;0;4.8084
HIP44511;136.0388357;-47.09771378;10.6;-47.78;-9.15;0;3.9211
HIP44599;136.286793;-72.60269384;7.26;-9.34;-4.86;0;4.5979
HIP44659;136.4932414;5.0923424;3.88;-19.58;-9.56;0;5.1558
HIP44816;136.9990713;-43.43262402;5.82;-22.69;13.52;0;2.3385
HIP44824;137.0119053;-25.85853681;6.07;34.61;-0.04;0;4.7275
HIP44874;137.1534378;-25.83943932;22.21;-332.33;12.66;0;6.898
HIP45037;137.5959177;-23.17670876;7.88;-32.66;5.37;0;6.5442
HIP45058;137.6616892;30.96321931;8.12;-11.14;-33.98;0;5.45
HIP45080;137.7421057;-58.96693008;8.06;-16.06;13.92;0;3.3666
HIP45101;137.8198661;-62.31701587;6.6;-38.03;15.76;0;3.8999
HIP45238;138.3010032;-69.71747244;29.26;-157.36;109.38;0;1.6625
HIP45336;138.5908038;2.31502476;26.96;126.25;-312.73;0;3.8713
HIP45439;138.9031739;-38.56991791;14.37;-71.59;-10.39;0;5.0852
HIP45448;138.9377894;-37.41312644;19.56;13.51;-7.5;0;4.727
HIP45496;139.0504267;-57.54143765;6.16;-27.99;-14.22;0;4.4359
HIP45505;139.0959891;-44.26574595;0.76;-3.38;5.02;0;5.2411
HIP45556;139.2726183;-59.27526118;4.67;-18.28;13.12;0;2.2822
HIP45751;139.9433282;-11.97488213;10.2;-28.41;11.77;0;4.9348
HIP45796;140.0634253;-45.17322376;6.97;25.73;1.08;0;6.8622
HIP45811;140.1209413;-9.55562947;14.39;-14.9;-28.31;0;4.9696
HIP45856;140.2367931;-62.40463291;14.62;-14.05;0.07;0;4.9557
HIP45860;140.2644116;34.39252591;14.02;-220.58;15.47;0;3.252
HIP45902;140.3733284;-25.96541644;6.09;-13.32;-9.93;0;4.7991
HIP45915;140.4304182;56.69924839;6.14;-11.57;-11.54;0;5.7694
HIP45924;140.4622495;-42.19473813;6.05;59.04;-50.31;0;5.6438
HIP45941;140.5284551;-55.0106953;6.17;-10.74;11.93;0;2.4132
HIP46026;140.8014014;-28.83392309;16.62;-128.07;23.09;0;4.8745
HIP46146;141.1636641;26.18244089;16;-32.29;-47.61;0;4.6163
HIP46371;141.826239;-22.34341714;19.22;179.14;-157.42;0;4.8881
HIP46390;141.8968826;-8.65868329;18.51;-14.51;33.31;0;2.1351
HIP46515;142.3114061;-35.95134776;4.65;-25.16;5.2;0;4.6624
HIP46620;142.5977219;-58.36190455;3.21;-30.65;22.35;0;5.9025
HIP46651;142.6754792;-40.46689069;60.13;-176.2;51.07;0;3.6577
HIP46701;142.8056407;-57.03439163;13.71;-32.55;6.24;0;3.2811
HIP46733;142.8815402;63.06179543;43.43;107.67;26.64;0;3.7327
HIP46750;142.9301685;22.96806566;9.36;-17.99;-35.99;0;4.4252
HIP46771;142.9866343;11.30003055;15.88;-96.68;-84.12;0;5.1437
HIP46774;142.9899274;9.71579817;6.78;-9.72;-13.59;0;5.2163
HIP46776;142.995561;-1.18465415;6.24;-12.6;-4.17;0;4.5926
HIP46812;143.0846669;10.77645924;6.88;-7.04;14.18;0;7.9772
HIP46853;143.218022;51.67860217;73.57;-945.32;-537.96;0;3.277
HIP46880;143.3019688;-21.11575902;9.54;-20.61;14.7;0;5.1798
HIP46889;143.3223718;-57.96342583;-14.86;-34.43;14.29;0;6.8383
HIP46974;143.611096;-59.22976798;1.64;-10.75;6.14;0;4.0868
HIP47175;144.2069041;-49.35512862;30.32;-129.78;42.97;0;4.3954
HIP47205;144.3029519;6.83577584;10.74;-62.64;1.43;0;5.1697
HIP47310;144.6141048;4.64941428;11.74;-164.99;-50.73;0;4.821
HIP47431;144.9638915;-1.14265726;12.36;46.4;-63.23;0;4.052
HIP47508;145.2879912;9.89239896;23.82;-143.44;-37.44;0;3.6282
HIP47723;145.9329231;14.0217068;6.19;3.33;-3.15;0;5.4483
HIP47758;146.0505425;-27.76956259;7.65;-53.04;35.6;0;4.8997
HIP47854;146.3117815;-62.50792326;2.2;-12.97;8.23;0;3.9414
HIP47908;146.4629266;23.77427798;13;-45.73;-10.48;0;3.1168
HIP47965;146.631934;57.12798965;6.04;0.7;32.9;0;5.1354
HIP48002;146.7755735;-65.0720195;2.91;-12.83;6.86;0;3.0186
HIP48036;146.8895437;11.42889435;9.16;-0.67;-41.72;0;6.9873
HIP48319;147.7487155;59.03910432;28.5;-294.45;-151.89;0;3.8476
HIP48356;147.8695109;-14.84654975;11.04;15.94;-27.28;0;4.2725
HIP48374;147.9195348;-46.54764428;3.06;-24.87;9.94;0;4.7497
HIP48455;148.1914903;26.00708498;24.91;-216.43;-54.98;0;4.0498
HIP48559;148.5518273;-25.93248203;9.83;-183.46;56.77;0;5.0366
HIP48615;148.7176548;-19.00926984;4.66;-48.25;-36.64;0;5.0366
HIP48774;149.2156452;-54.56779732;1.72;-13.75;3.9;0;3.5031
HIP49029;150.053435;8.04427686;6.21;-31.82;-22.59;0;4.7614
HIP49583;151.8331395;16.76266571;1.44;-1.41;-0.88;0;3.5034
HIP49637;151.9763286;9.99766388;11.62;-82.28;-64.77;0;4.5114
HIP49641;151.9845648;-0.37162727;5.24;-15.94;-11.56;0;4.4798
HIP49669;152.0935806;11.96719524;41.39;-249.02;6;0;1.3232
HIP49841;152.6474896;-12.35383832;34.18;-204.67;-91.87;0;3.7748
HIP50099;153.4344954;-70.0379217;8.75;-36.47;7.3;0;3.2783
HIP50191;153.684474;-42.12206283;31.8;-150.51;49.9;0;3.8653
HIP50332;154.167386;-51.20466401;3.95;-41.84;10.76;0;6.1399
HIP50333;154.1697969;13.72837132;6.12;-23.6;-15.48;0;5.5108
HIP50335;154.172518;23.41732841;12.51;19.85;-7.06;0;3.5096
HIP50371;154.2708553;-61.33231983;4.64;-24.72;6.95;0;3.5298
HIP50372;154.2746965;42.9144688;21.16;-164.52;-40.07;0;3.4586
HIP50555;154.9031883;-55.02931449;1.96;-13.74;3.35;0;4.7165
HIP50564;154.934626;19.47143589;47.41;-231.2;-214.91;0;4.8871
HIP50583;154.9923393;19.8418641;10.63;308.89;-155.17;0;2.1684
HIP50799;155.5816917;-41.65010794;16.21;-27.82;60.4;0;4.9905
HIP50801;155.5825137;41.49943327;14.6;-82.06;33.67;0;3.1544
HIP50954;156.0989188;-74.03154474;61.69;-16.57;-27.57;0;4.0753
HIP51008;156.313287;8.78493856;4.43;10.52;-39.42;0;5.6925
HIP51069;156.5229377;-16.83609581;13.44;-129.05;-80.18;0;3.9567
HIP51172;156.7881496;-31.06780223;8.89;-81.28;9.8;0;4.4113
HIP51192;156.8519928;-57.63881378;0.09;-7.5;3.57;0;4.7785
HIP51232;156.9697709;-58.73940859;3.1;-14.01;2.31;0;3.8953
HIP51233;156.9712208;36.70747779;22.14;-116.77;-99.34;0;4.3599
HIP51313;157.2191544;-64.17228454;0.7;-17.29;1.52;0;5.3486
HIP51495;157.7586441;-73.22150891;3.48;-7.89;7.72;0;5.0495
HIP51576;158.0061825;-61.68536032;6.5;-17.02;11.44;0;3.3225
HIP51585;158.04916;14.13720951;3.16;-42.24;24.25;0;5.5148
HIP51624;158.2028133;9.30659442;0.88;-7.43;-3.77;0;3.7965
HIP51635;158.2370119;-47.00337021;2.65;-24.29;6.88;0;5.1802
HIP51718;158.5037132;-23.74521619;4.97;-11.23;20.75;0;5.1978
HIP51821;158.8036462;-39.56259661;3.34;-32.46;2.94;0;5.3747
HIP51839;158.8675767;-78.60781377;7.97;-38.24;11.61;0;4.2102
HIP51849;158.8971442;-57.55763548;2.23;-16.4;0.51;0;4.5941
HIP51912;159.0856844;-59.5642954;12.03;-41.23;-39.46;0;5.247
HIP51979;159.3074947;-27.41268663;6.75;-114.06;20.64;0;4.9627
HIP51986;159.3260545;-48.22560897;38.42;-145.84;-8.16;0;3.9098
HIP52009;159.3885311;-13.38445092;6.26;41.25;-38.54;0;4.9456
HIP52085;159.6458873;-16.87663679;14.21;-99.86;27.75;0;5.0625
HIP52102;159.6875517;-59.18299838;2.93;-15.6;1.08;0;4.8515
HIP52106;159.6904383;-59.17923527;-80.81;-18.85;3.94;0;7.6718
HIP52154;159.8267189;-55.60327904;3.71;-19.48;4.68;0;4.4504
HIP52419;160.7392783;-64.39447935;7.37;-19.11;11.78;0;2.6536
HIP52468;160.8846154;-60.56662708;2.92;-16.05;2.77;0;4.6761
HIP52536;161.1171634;-23.9854632;1.44;-25.81;14.54;0;6.7925
HIP52727;161.6921735;-49.42012567;29.31;64.92;-49.22;0;2.8299
HIP52943;162.405967;-16.19413214;23.5;93.15;199.47;0;3.2707
HIP53229;163.327666;34.21556598;36.21;83.6;-278.5;0;3.9531
HIP53253;163.3731925;-58.8532648;34.05;78.6;39.14;0;3.9412
HIP53417;163.9035347;24.7497537;-3.37;-76.51;-13.1;0;4.3235
HIP53449;164.0061792;6.1853842;9.71;-23.62;-6.59;0;5.6115
HIP53502;164.1791513;-37.13746287;16.54;74.07;-124.64;0;4.7656
HIP53740;164.9447866;-18.29909716;18.88;-462.04;128.3;0;4.2458
HIP53773;165.0385244;-42.22586957;16.07;23.08;4.69;0;4.4145
HIP53807;165.1401645;3.61753346;10.69;13.5;-15.98;0;5.0103
HIP53907;165.4569538;-2.48449706;6.58;9.83;-36.95;0;4.8314
HIP53910;165.4599616;56.38234481;40.94;81.56;33.6;0;2.3499
HIP53954;165.5824216;20.17974575;26.15;-9.54;38.97;0;4.4298
HIP54061;165.9326502;61.75111997;22.71;-128.75;-78.09;0;1.9519
HIP54182;166.2551246;7.33612251;34.6;-344.69;-47.83;0;4.7042
HIP54301;166.6353095;-62.42413654;8.94;-37.66;9.66;0;4.7809
HIP54463;167.1474817;-58.97504193;0.88;-6.16;1.96;0;4.089
HIP54522;167.3296331;36.30943441;8.46;-44.17;-22.86;0;5.691
HIP54539;167.4160807;44.49855351;22.48;-62.39;-27.29;0;3.1638
HIP54682;167.914526;-22.82560631;10.82;2.05;-100.69;0;4.4775
HIP54751;168.1500845;-60.31763068;0.31;-6.64;2.16;0;4.718
HIP54872;168.526717;20.52403382;56.38;143.82;-130.49;0;2.5932
HIP54879;168.5601704;15.42976313;18.64;-59.81;-78.94;0;3.3288
HIP54951;168.8010133;23.09552502;3.51;-24.86;-6.26;0;4.6076
HIP55084;169.1656836;-3.65151417;17;-109.78;-36.95;0;4.5165
HIP55137;169.3223675;2.01090316;8.15;54.18;-143.1;0;5.2803
HIP55219;169.6198138;33.0942387;7.18;-26.06;27.83;0;3.6375
HIP55282;169.8355113;-14.77904351;15.95;-123.52;206.97;0;3.7179
HIP55425;170.2518623;-54.49102347;10.61;-36.99;-5.46;0;3.8358
HIP55434;170.2843673;6.02935289;15.28;-92.5;-13.1;0;4.0346
HIP55588;170.8029264;-36.16476789;3.26;-24.8;-0.83;0;5.1327
HIP55642;170.980702;10.52969846;46.09;151.37;-80.81;0;4.0331
HIP55687;171.1525225;-10.85938276;8.81;-25.1;23.81;0;4.9202
HIP55705;171.2207634;-17.68401745;39.04;-97.15;3.14;0;4.1269
HIP55763;171.3880335;-37.74754766;6.29;-42.32;-11.49;0;5.8976
HIP55945;171.9842912;2.85629069;4.94;16.71;-11.16;0;5.116
HIP56127;172.5786743;-3.00345883;5.63;18.82;-16.81;0;4.8877
HIP56211;172.851202;69.33112167;9.71;-40.91;-18.85;0;3.9165
HIP56243;172.9419714;-59.44206382;0.96;-4.18;1.63;0;5.234
HIP56332;173.2256246;-31.08723552;7.6;-30.02;4.86;0;5.2285
HIP56343;173.2510794;-31.85752403;25.56;-209.73;-41.45;0;3.7025
HIP56518;173.8056576;-47.37256108;5.02;-88.16;-7.64;0;5.7005
HIP56561;173.9455343;-63.0198249;7.61;-35.64;-6.14;0;3.1068
HIP56647;174.2372076;-0.82385418;18.93;1.11;42.62;0;4.4672
HIP56675;174.3164273;-75.8965413;23.05;-127.03;-1.94;0;5.7279
HIP56702;174.3922393;-60.90324953;5.73;-69.57;6.93;0;6.2999
HIP56779;174.61504;8.13428329;6.63;-4.52;5.16;0;5.2234
HIP56862;174.8734738;-65.3977481;6.39;-33.12;-5.82;0;5.1796
HIP56986;175.2235527;-62.090104;4.48;-15.04;1.16;0;5.0972
HIP57047;175.4331349;-32.49932231;7.55;-6.9;-33.02;0;5.3532
HIP57175;175.8799992;-62.48939856;1.28;-5.77;1.22;0;5.153
HIP57283;176.1906623;-18.35061464;9.48;27.41;-24.96;0;4.876
HIP57363;176.4023629;-66.72884286;24.84;-99.05;34.57;0;3.684
HIP57380;176.4648776;6.5298138;10.37;-20.31;-182.28;0;4.1388
HIP57399;176.5130589;47.77933701;16.32;-138.46;28.22;0;3.855
HIP57439;176.6285376;-61.17835907;7.42;-21.19;-16.02;0;4.2658
HIP57512;176.8298711;-57.69654709;3.96;-25.95;19.62;0;5.5273
HIP57565;176.9967765;20.21894123;14.42;-146.51;-4.22;0;4.6286
HIP57581;177.0603726;-66.81487091;7.56;30.11;-15.86;0;4.863
HIP57607;177.1634612;-35.98690215;4.69;-11.37;-8.09;0;6.3157
HIP57613;177.1879391;-26.74975371;6.98;-35.63;-10.4;0;5.0462
HIP57632;177.2661598;14.57233689;89.43;-497.36;-114.2;0;2.1605
HIP57669;177.4212;-63.78848921;6.55;-19.88;4.32;0;4.2717
HIP57696;177.4859462;-70.22578582;2.42;-8.06;-0.95;0;5.1325
HIP57757;177.6720255;1.76537707;91.89;740.87;-270.49;0;3.7136
HIP57803;177.7864651;-45.1734495;7;-73.02;-8.24;0;4.6271
HIP57936;178.2273433;-33.90812089;16.81;-55.76;2.42;0;4.2517
HIP58001;178.4572552;53.69473334;38.65;96.05;8.97;0;2.4286
HIP58758;180.7570795;-63.31294503;13.99;-152.92;6.88;0;4.3862
HIP58905;181.1944323;-76.51917477;6.94;-77.79;46.58;0;5.1622
HIP58948;181.3027897;8.73284666;14.56;-227.86;46.31;0;4.2802
HIP59072;181.7202201;-64.61363898;50.77;33.95;-36.88;0;4.2219
HIP59151;181.9587009;-75.36706514;7.46;-92;19.42;0;5.3231
HIP59196;182.0897662;-50.72240994;5.39;-40.08;-9.02;0;2.5241
HIP59199;182.1031359;-24.72877993;67.69;98.15;-39.74;0;4.0992
HIP59316;182.5313577;-22.619792;11;-71.76;10.43;0;3.1761
HIP59449;182.9131299;-52.36841568;10.56;-36.48;-13.96;0;3.9086
HIP59588;183.3040354;-34.12528745;3.55;-37.72;5.18;0;6.1429
HIP59654;183.5113508;-45.72393771;-12.94;-44.13;5.69;0;5.4459
HIP59747;183.7864874;-58.7489017;9.24;-35.98;-9.84;0;2.7066
HIP59774;183.856038;57.03259792;40.15;103.68;8.12;0;3.3353
HIP59803;183.9519493;-17.54198371;19.86;-158.5;22.26;0;2.5477
HIP59847;184.0856467;23.94542336;12.75;-26.66;-6.45;0;5.0956
HIP59929;184.394318;-67.96067163;10.78;-231.68;-26.71;0;4.0506
HIP60000;184.587266;-79.31226898;11.83;-38.77;12.59;0;4.2039
HIP60009;184.6095528;-64.00304564;8.35;-36.14;-9.65;0;3.9952
HIP60030;184.6679085;-0.78714479;9.87;33.95;-16.28;0;5.9541
HIP60059;184.749285;-55.14297535;8.5;-71.87;-11.06;0;5.1071
HIP60122;184.9530131;48.98413191;5.87;-13.85;5.95;0;5.3751
HIP60129;184.9766308;-0.66674696;14.56;-64.2;-20.97;0;3.8992
HIP60172;185.0881355;3.31272695;11.82;-292.99;-64.15;0;5.1252
HIP60202;185.1795548;17.79265308;9;-110.15;88.25;0;4.8881
HIP60260;185.3408803;-60.40136989;14.24;-171.36;92.06;0;3.7319
HIP60718;186.6498017;-63.09905147;14.42;13.04;-21.65;0;0.6739
HIP60742;186.7346982;28.26861974;18.76;-83.06;-81.14;0;4.5164
